date,PM2_5,SO2,NO,NO2,NOX,O3,temperature,wind_speed,relative_humidity,air_pressure
2015-01-11 06:00:00,22.1,19.0,14.32,24.1,46.01,37.0,7.6,1.5,85.59,1010.9
2015-01-11 07:00:00,22.7,17.9,13.39,26.0,46.49,34.1,7.6,1.6,84.27,1010.8
2015-01-11 08:00:00,21.4,16.9,15.55,31.9,55.69,30.6,7.7,1.6,83.12,1011.6
2015-01-11 09:00:00,26.0,17.2,18.57,35.8,64.21,28.6,8.1,1.5,81.97,1011.6
2015-01-11 10:00:00,26.5,19.2,19.32,27.2,56.76,36.8,9.2,1.9,78.06,1011.2
2015-01-11 11:00:00,28.7,21.4,21.14,30.2,62.55,39.7,10.1,1.9,74.63,1011.7
2015-01-11 12:00:00,32.1,23.3,20.86,29.3,61.21,42.0,11.5,2.3,68.89,1011.3
2015-01-11 13:00:00,32.9,24.0,19.43,28.5,58.23,47.2,12.5,2.7,67.0,1010.7
2015-01-11 14:00:00,29.0,22.455,17.75,26.9,54.05,48.8,12.4,2.2,68.01,1010.5
2015-01-11 15:00:00,30.493333333333332,20.91,18.18,39.76,67.67,45.9,11.91,2.11,74.2,1010.2
2015-01-11 16:00:00,31.986666666666665,20.9,18.18,39.8,67.61,43.0,11.9,2.1,75.99,1010.0
2015-01-11 17:00:00,33.48,19.6,19.75,48.7,78.92,15.79,11.1,1.9,67.4,1009.8
2015-01-11 18:00:00,33.5,20.116666666666667,29.7,64.6,110.04,15.8,11.8,1.4,66.37,1009.3
2015-01-11 19:00:00,39.9,20.633333333333333,20.82,48.9,80.75,25.1,11.8,2.1,65.76,1008.7
2015-01-11 20:00:00,34.5,21.15,16.12,39.0,63.67,34.4,12.0,1.9,65.76,1008.3
2015-01-11 21:00:00,25.5,21.666666666666668,14.510000000000002,41.15,63.35,30.8,12.4,2.6,62.85,1008.2
2015-01-11 22:00:00,22.1,22.183333333333334,12.9,43.3,63.03,26.2,12.8,2.4,60.49,1007.9
2015-01-11 23:00:00,22.3,22.7,13.39,41.2,61.69,28.2,12.0,2.5,62.99,1007.6
2015-01-12 00:00:00,19.6,22.4,11.65,41.0,58.82,25.3,11.5,1.9,65.46,1006.8
2015-01-12 01:00:00,21.4,22.0,8.2,27.2,39.75,43.0,11.7,1.8,67.3,1006.8
2015-01-12 02:00:00,16.2,20.0,6.39,19.7,29.48,51.3,11.7,1.6,67.56,1006.9
2015-01-12 03:00:00,19.1,18.5,5.53,21.2,29.67,49.8,11.1,0.9,71.32,1007.1
2015-01-12 04:00:00,15.6,19.0,4.38,14.6,21.3,56.7,11.8,1.6,66.9,1006.8
2015-01-12 05:00:00,10.5,19.9,3.47,8.1,13.41,65.7,13.4,3.7,60.19,1006.8
2015-01-12 06:00:00,9.8,19.0,4.2,9.6,16.02,64.3,12.4,3.0,69.21,1006.4
2015-01-12 07:00:00,12.5,15.9,6.17,20.6,30.04,52.7,11.2,2.5,80.38,1006.3
2015-01-12 08:00:00,22.8,16.9,8.88,28.7,42.28,47.3,7.2,3.2,86.14,1008.4
2015-01-12 09:00:00,17.8,12.2,20.36,30.2,61.35,46.6,2.8,2.5,100.0,1010.7
2015-01-12 10:00:00,18.2,9.9,25.59,31.6,70.76,42.4,2.8,3.0,100.0,1010.8
2015-01-12 11:00:00,17.0,8.4,17.0,20.9,46.9,48.3,2.5,3.2,100.0,1011.4
2015-01-12 12:00:00,16.4,7.2,17.76,22.3,49.47,48.7,2.9,3.2,100.0,1011.8
2015-01-12 13:00:00,17.8,6.7,20.02,27.9,58.54,49.7,3.6,3.4,100.0,1013.1
2015-01-12 14:00:00,24.6,5.6,19.28,32.6,62.1,48.7,2.4,3.3,100.0,1014.0
2015-01-12 15:00:00,21.4,5.4,20.51,28.1,59.48,47.5,1.4,3.6,100.0,1015.6
2015-01-12 16:00:00,29.4,5.0,41.3,47.5,110.69,38.0,2.7,3.1,100.0,1016.2
2015-01-12 17:00:00,28.6,4.3,31.28,39.6,87.46,41.1,3.6,3.4,100.0,1017.4
2015-01-12 18:00:00,23.6,3.6,20.55,32.4,63.84,37.150000000000006,3.8,4.1,94.54,1018.6
2015-01-12 19:00:00,27.3,4.0,29.41,45.4,90.39,33.2,4.0,3.4,96.55,1019.5
2015-01-12 20:00:00,29.4,4.4,23.7,36.3,72.57,37.1,3.9,3.5,97.01,1019.7
2015-01-12 21:00:00,23.4,4.2,17.93,31.8,59.24,43.0,4.2,3.2,93.32,1020.7
2015-01-12 22:00:00,23.2,3.7,21.345,36.3,68.96000000000001,44.2,3.8,3.0,99.77,1020.6
2015-01-12 23:00:00,20.1,3.9,24.76,40.8,78.68,28.5,4.6,2.5,92.97,1020.5
2015-01-13 00:00:00,17.5,4.0,5.42,12.2,20.48,56.9,5.0,3.5,89.58,1021.0
2015-01-13 01:00:00,13.4,4.5,3.23,11.1,16.04,58.7,5.4,3.4,87.05,1021.3
2015-01-13 02:00:00,12.4,4.5,1.99,9.9,12.94,59.2,5.5,3.1,86.15,1021.5
2015-01-13 03:00:00,10.2,5.0,1.37,6.5,8.6,63.3,5.4,3.2,84.9,1021.4
2015-01-13 04:00:00,9.9,5.2,2.01,9.2,12.27,61.2,5.8,3.4,78.55,1021.6
2015-01-13 05:00:00,8.3,5.8,0.6,5.5,6.42,67.0,5.9,4.6,69.63,1021.9
2015-01-13 06:00:00,10.1,5.9,0.53,8.1,8.91,64.6,6.0,4.5,68.83,1022.1
2015-01-13 07:00:00,8.6,5.9,7.0,22.8,33.51,54.1,6.1,4.7,72.93,1022.5
2015-01-13 08:00:00,9.9,5.7,27.59,40.4,82.61,38.9,6.1,4.3,68.95,1022.5
2015-01-13 09:00:00,13.6,6.5,43.78,45.5,112.49,33.2,6.5,4.1,67.33,1022.8
2015-01-13 10:00:00,15.6,6.8,28.62,37.7,81.48,43.7,7.1,4.5,65.17,1023.0
2015-01-13 11:00:00,13.6,7.0,25.73,31.6,70.97,48.2,8.0,4.7,67.65,1023.0
2015-01-13 12:00:00,15.6,7.2,17.79,27.9,55.12,51.0,7.7,4.9,62.28,1022.2
2015-01-13 13:00:00,18.8,7.2,18.53,28.7,57.05,50.6,7.4,4.7,65.65,1021.7
2015-01-13 14:00:00,15.8,8.0,25.62,34.3,73.51,46.4,7.5,4.7,66.3,1021.4
2015-01-13 15:00:00,22.6,8.2,24.14,30.8,67.74,47.4,7.3,4.9,68.42,1021.4
2015-01-13 16:00:00,23.6,8.3,31.04,45.3,92.78,37.0,7.0,4.0,68.28,1021.7
2015-01-13 17:00:00,24.2,7.8,43.42,61.1,127.53,35.3,6.8,3.9,70.98,1022.1
2015-01-13 18:00:00,22.3,7.2,28.85,47.0,91.15,36.7,6.5,3.9,73.57,1022.4
2015-01-13 19:00:00,24.7,7.3,37.14,53.8,110.62,28.150000000000002,6.5,3.3,71.77,1022.3
2015-01-13 20:00:00,25.1,7.6,37.72,66.3,124.0,19.6,6.5,2.4,72.75,1022.0
2015-01-13 21:00:00,25.7,7.9,32.37,60.0,109.52,21.6,6.6,2.3,74.85,1021.7
2015-01-13 22:00:00,25.3,8.0,25.46,56.9,95.85,21.6,6.3,2.1,77.52,1021.3
2015-01-13 23:00:00,27.2,8.8,34.125,60.349999999999994,112.56,6.6,5.8,1.6,81.05,1020.8
2015-01-14 00:00:00,38.0,8.3,42.79,63.8,129.27,7.2,5.1,1.2,85.6,1020.2
2015-01-14 01:00:00,35.7,6.8,17.15,43.7,69.94,19.9,5.0,1.0,88.35,1019.7
2015-01-14 02:00:00,27.5,6.9,18.01,48.3,75.86,10.1,4.6,1.0,92.45,1019.4
2015-01-14 03:00:00,23.2,6.8,14.94,44.7,67.56,15.0,4.8,0.8,93.6,1019.2
2015-01-14 04:00:00,17.4,7.4,10.72,40.9,57.3,18.5,5.0,1.2,92.3,1018.9
2015-01-14 05:00:00,13.4,7.6,7.59,33.0,44.61,29.3,5.8,1.8,88.86,1018.6
2015-01-14 06:00:00,13.4,7.9,11.08,34.6,51.54,30.0,6.1,1.5,89.94,1018.5
2015-01-14 07:00:00,14.7,8.3,29.71,50.4,95.86,21.5,6.1,1.8,89.77,1018.5
2015-01-14 08:00:00,12.6,8.8,61.23,67.5,161.19,17.3,6.4,2.3,89.62,1018.4
2015-01-14 09:00:00,17.9,9.5,58.89,70.4,160.5,17.9,6.8,2.6,87.58,1018.5
2015-01-14 10:00:00,30.82,11.45,49.730000000000004,57.800000000000004,133.885,25.5,7.26,2.28,86.23,1012.2
2015-01-14 11:00:00,30.8,13.4,40.57,45.2,107.27,33.1,8.1,1.7,81.75,1017.9
2015-01-14 12:00:00,38.3,15.0,37.41,46.4,103.64,29.5,8.8,1.5,77.41,1016.8
2015-01-14 13:00:00,35.0,15.3,42.06,47.7,112.04,26.7,10.5,1.2,69.55,1016.3
2015-01-14 14:00:00,31.2,17.9,45.98,55.0,125.35,25.2,9.0,1.8,79.14,1015.8
2015-01-14 15:00:00,33.3,15.2,34.88,44.9,98.26,31.6,8.0,2.9,83.34,1015.3
2015-01-14 16:00:00,24.4,15.4,47.42,54.4,126.96,24.0,7.7,2.1,84.84,1015.0
2015-01-14 17:00:00,28.4,13.4,46.42,60.1,131.13,18.2,6.9,2.2,89.85,1014.9
2015-01-14 18:00:00,39.9,13.7,59.02,70.2,160.5,10.0,6.6,2.2,90.77,1014.9
2015-01-14 19:00:00,38.5,14.3,80.81,70.4,194.03,7.0,6.1,1.4,93.41,1015.0
2015-01-14 20:00:00,74.7,16.0,106.63,82.9,246.04,3.6,6.1,1.1,94.32,1014.6
2015-01-14 21:00:00,70.0,16.4,111.52,77.0,247.63,3.6,6.2,1.1,93.87,1014.1
2015-01-14 22:00:00,60.0,16.9,110.01,72.6,240.92,4.7,6.1,0.5,94.6,1013.7
2015-01-14 23:00:00,73.3,15.1,117.70750000000001,69.3,359.37,4.5,5.4,0.3,96.54,1013.5
2015-01-15 00:00:00,77.75,14.6,125.405,63.1,329.05333333333334,3.7,5.8,0.4,96.42,1013.3
2015-01-15 01:00:00,82.2,15.3,133.10250000000002,56.7,298.7366666666667,3.9,5.4,0.1,97.68,1012.8
2015-01-15 02:00:00,78.7,15.2,140.8,53.0,268.42,3.2,6.1,0.5,95.18,1012.8
2015-01-15 03:00:00,75.2,15.3,66.51,48.8,150.56,3.1,6.0,0.7,96.79,1012.4
2015-01-15 04:00:00,57.4,14.4,30.19,42.0,88.2,5.0,5.9,1.1,94.85,1012.5
2015-01-15 05:00:00,54.2,14.7,22.38,34.9,69.15,9.4,5.8,1.6,96.16,1012.4
2015-01-15 06:00:00,54.3,14.1,19.17,27.0,56.33,18.6,5.9,2.4,95.36,1012.3
2015-01-15 07:00:00,51.0,13.6,26.38,37.8,78.16,9.7,5.8,1.9,98.37,1012.7
2015-01-15 08:00:00,55.3,14.0,52.86,50.8,131.67,3.5,6.5,1.9,97.14,1012.8
2015-01-15 09:00:00,55.7,16.1,121.8,66.4,252.75,4.3,6.9,1.2,96.24,1013.4
2015-01-15 10:00:00,72.5,19.6,99.59,65.3,217.68,5.8,7.8,1.8,91.51,1013.6
2015-01-15 11:00:00,78.5,19.685714285714287,79.03,61.2,182.11,10.4,8.3,1.9,86.07,1013.9
2015-01-15 12:00:00,69.8,19.771428571428572,71.01,59.0,167.65,12.6,9.8,1.9,80.59,1013.5
2015-01-15 13:00:00,70.9,19.857142857142858,40.61,45.9,108.03,30.8,10.4,2.8,62.63,1013.4
2015-01-15 14:00:00,56.6,19.942857142857143,35.45,50.3,104.54,33.5,10.6,2.5,68.35,1013.0
2015-01-15 15:00:00,46.2,20.02857142857143,44.93,57.4,126.15,25.4,9.2,1.8,78.77,1013.4
2015-01-15 16:00:00,56.0,20.114285714285714,88.56,78.7,214.19,9.1,8.0,1.3,83.67,1013.6
2015-01-15 17:00:00,75.0,20.2,85.91,82.1,213.54,5.2,6.2,1.2,91.47,1013.7
2015-01-15 18:00:00,72.2,17.2,52.87,72.2,153.1,5.4,5.8,1.3,92.26,1014.4
2015-01-15 19:00:00,60.1,19.0,51.94,77.4,156.88,4.8,5.8,1.1,92.93,1014.7
2015-01-15 20:00:00,67.4,20.3,79.18,78.5,199.64,4.2,5.9,1.1,93.12,1015.5
2015-01-15 21:00:00,76.7,22.3,73.02,74.2,185.91,3.7,5.9,1.3,94.02,1015.8
2015-01-15 22:00:00,72.53333333333333,22.200000000000003,112.77,74.8,247.34,5.4,5.8,0.9,93.03,1015.9
2015-01-15 23:00:00,68.36666666666667,22.1,96.04499999999999,82.1,213.95,4.5,5.6,0.3,89.75,1016.3
2015-01-16 00:00:00,64.2,21.0,79.32,72.9,180.56,4.9,4.4,0.4,95.85,1016.5
2015-01-16 01:00:00,60.03333333333333,16.1,62.59499999999999,64.3,147.17000000000002,3.5,4.7,0.9,92.58,1016.8
2015-01-16 02:00:00,55.86666666666667,14.2,45.87,43.6,113.78,20.5,5.1,1.6,91.33,1017.3
2015-01-16 03:00:00,51.7,12.8,29.0,37.0,81.37,25.5,4.5,1.4,93.81,1017.5
2015-01-16 04:00:00,45.7,13.0,38.95,53.1,112.69,10.7,5.3,1.3,89.87,1017.8
2015-01-16 05:00:00,42.2,13.6,20.28,27.4,58.43,38.6,5.7,1.3,87.14,1018.5
2015-01-16 06:00:00,32.1,13.3,16.84,18.3,44.06,47.1,5.4,1.6,85.44,1019.3
2015-01-16 07:00:00,29.4,12.3,25.9,33.0,72.62,34.1,5.3,1.4,86.58,1020.1
2015-01-16 08:00:00,36.0,12.1,48.81,51.7,126.38,23.3,5.3,1.4,84.96,1020.7
2015-01-16 09:00:00,42.6,13.0,59.9,54.7,146.35,18.8,5.5,1.4,79.47,1021.2
2015-01-16 10:00:00,49.2,14.8,46.92,46.6,118.39,27.7,6.1,1.6,73.89,1021.8
2015-01-16 11:00:00,48.8,15.4,41.33,45.8,109.03,28.7,6.1,1.7,77.22,1021.8
2015-01-16 12:00:00,52.4,15.8,42.32,44.9,109.66,27.5,6.1,1.6,78.87,1021.6
2015-01-16 13:00:00,52.4,13.9,42.02,50.5,114.79,27.3,5.9,1.8,83.54,1021.2
2015-01-16 14:00:00,57.8,12.2,38.34,42.4,101.06,27.9,6.0,1.2,85.18,1021.0
2015-01-16 15:00:00,51.9,12.3,31.78,39.7,88.33,28.6,6.3,1.1,83.06,1021.1
2015-01-16 16:00:00,51.2,15.3,48.29,56.6,130.48,19.1,6.2,1.1,84.12,1021.4
2015-01-16 17:00:00,56.6,14.9,41.61,53.2,116.87,19.4,6.0,1.1,86.88,1021.5
2015-01-16 18:00:00,60.2,14.3,49.96,51.9,128.34,18.7,5.9,1.0,81.94,1021.8
2015-01-16 19:00:00,63.1,14.2,58.84,66.0,156.02,12.5,5.8,1.2,82.64,1022.3
2015-01-16 20:00:00,54.5,13.4,48.33,60.3,134.24,8.6,5.6,1.2,83.8,1022.7
2015-01-16 21:00:00,48.9,14.0,79.29,63.9,185.21,7.2,5.7,1.0,81.87,1022.8
2015-01-16 22:00:00,50.5,13.8,64.68,60.8,159.75,7.3,5.5,1.2,81.74,1022.6
2015-01-16 23:00:00,54.6,15.5,46.72,59.1,130.59,12.4,5.6,0.9,78.09,1022.9
2015-01-17 00:00:00,55.2,14.1,59.81,61.5,153.01,6.5,5.4,0.6,79.64,1023.0
2015-01-17 01:00:00,58.3,14.4,77.74,64.6,183.54,3.8,4.6,0.6,83.48,1022.8
2015-01-17 02:00:00,63.9,12.1,81.22,58.5,182.77,3.7,3.6,0.7,88.24,1022.7
2015-01-17 03:00:00,61.4,11.7,114.41,55.3,230.35,3.5,3.2,0.3,89.81,1022.2
2015-01-17 04:00:00,68.6,10.6,117.64,51.2,231.19,3.0,2.2,0.6,92.39,1022.0
2015-01-17 05:00:00,66.8,9.8,99.96,44.7,197.63,3.2,1.6,0.5,94.36,1021.9
2015-01-17 06:00:00,67.66666666666667,9.1,105.00874999999999,44.7,291.46,2.7,1.0,0.3,96.68,1021.8
2015-01-17 07:00:00,68.53333333333333,8.9,110.05749999999999,54.5,341.67,3.0,0.8,0.4,96.11,1021.8
2015-01-17 08:00:00,69.4,8.8,115.10624999999999,69.9,337.665,3.2,0.7,0.4,97.22,1022.1
2015-01-17 09:00:00,74.6,8.4,120.155,81.8,333.66,4.1,2.3,0.6,92.91,1022.5
2015-01-17 10:00:00,74.32499999999999,11.3,125.20374999999999,98.0,329.655,5.3,4.1,0.5,87.04,1022.3
2015-01-17 11:00:00,74.05,14.4,130.2525,86.3,325.65,4.3,6.4,0.6,78.29,1022.5
2015-01-17 12:00:00,73.775,21.6,135.30124999999998,97.2,321.645,5.8,8.1,0.9,68.62,1021.8
2015-01-17 13:00:00,73.5,21.52,140.35,102.9,317.64,8.9,9.8,0.9,63.61,1021.4
2015-01-17 14:00:00,73.225,21.44,118.97,92.5,274.52,11.1,10.0,0.8,62.35,1021.1
2015-01-17 15:00:00,72.95,21.36,98.02,89.6,239.57,10.8,9.9,1.2,67.86,1020.9
2015-01-17 16:00:00,72.67500000000001,21.28,90.67,90.6,229.33,14.4,9.8,0.7,61.2,1021.0
2015-01-17 17:00:00,72.4,21.2,64.66,83.1,182.04,14.1,8.7,0.8,67.12,1021.3
2015-01-17 18:00:00,69.3,20.9,109.77,95.9,263.85,5.1,7.6,0.7,74.37,1021.5
2015-01-17 19:00:00,69.26363636363637,21.2,110.347,115.8,271.3311111111111,6.6,6.7,0.3,80.2,1021.5
2015-01-17 20:00:00,69.22727272727272,21.5,110.92399999999999,125.2,278.81222222222226,8.1,5.7,0.1,85.89,1021.4
2015-01-17 21:00:00,69.19090909090909,19.2,111.501,116.2,286.29333333333335,9.5,5.6,0.1,85.65,1021.3
2015-01-17 22:00:00,69.15454545454546,20.3,112.078,118.9,293.77444444444444,7.5,6.0,0.3,83.61,1021.3
2015-01-17 23:00:00,69.11818181818182,23.1,112.655,90.9,301.2555555555556,4.7,6.1,0.6,83.41,1021.9
2015-01-18 00:00:00,69.08181818181818,21.2,113.232,93.6,308.7366666666667,4.9,5.8,0.5,88.75,1022.0
2015-01-18 01:00:00,69.04545454545455,21.9,113.809,88.3,316.21777777777777,5.3,4.6,0.7,91.46,1022.0
2015-01-18 02:00:00,69.00909090909092,20.3,114.38600000000001,97.2,323.6988888888889,4.4,5.4,0.4,88.17,1021.8
2015-01-18 03:00:00,68.97272727272728,19.1,114.96300000000001,70.1,331.18,2.9,5.6,0.4,89.83,1021.6
2015-01-18 04:00:00,68.93636363636364,17.1,115.54,65.0,241.78,2.6,5.8,0.4,93.03,1021.8
2015-01-18 05:00:00,68.9,16.5,133.96,60.6,265.56,2.8,5.6,0.5,88.6,1022.1
2015-01-18 06:00:00,69.3,19.5,100.25,60.9,214.28,2.7,5.5,0.4,87.21,1021.8
2015-01-18 07:00:00,57.3,20.9,107.89,63.7,228.77,2.7,5.5,0.3,84.49,1022.1
2015-01-18 08:00:00,52.0,21.0,128.61,63.1,259.87,2.9,5.8,1.1,85.88,1022.3
2015-01-18 09:00:00,52.6,21.07111111111111,96.82,65.2,213.33,4.0,7.0,1.1,79.43,1022.6
2015-01-18 10:00:00,45.7,21.142222222222223,70.04,61.4,168.56,9.4,8.9,1.5,69.08,1022.6
2015-01-18 11:00:00,40.1,21.213333333333335,53.36,47.6,129.24,22.0,10.1,2.0,56.18,1022.2
2015-01-18 12:00:00,37.3,21.284444444444443,41.34,39.4,102.65,35.2,10.6,2.2,55.42,1021.5
2015-01-18 13:00:00,34.5,21.355555555555554,38.28,39.1,97.67,39.8,10.7,3.0,54.24,1021.0
2015-01-18 14:00:00,36.1,21.426666666666666,34.94,41.9,95.37,41.2,11.6,2.9,48.4,1020.5
2015-01-18 15:00:00,33.3,21.497777777777777,39.79,54.2,115.07,32.2,11.7,2.1,48.72,1020.0
2015-01-18 16:00:00,30.5,21.56888888888889,51.61,67.6,146.56,21.9,11.2,1.9,50.41,1019.9
2015-01-18 17:00:00,43.6,21.64,55.14,79.4,163.76,12.1,10.8,1.4,53.7,1019.8
2015-01-18 18:00:00,51.7,21.711111111111112,79.94,87.8,210.11,5.4,10.5,1.4,56.62,1020.0
2015-01-18 19:00:00,61.4,21.782222222222224,97.44,87.9,236.98,5.4,10.0,1.3,63.55,1019.7
2015-01-18 20:00:00,78.5,21.85333333333333,82.58,82.5,208.85,4.9,9.9,0.9,62.72,1019.4
2015-01-18 21:00:00,60.3,21.924444444444443,75.62,85.4,201.1,5.9,9.9,0.7,59.73,1019.2
2015-01-18 22:00:00,59.9,21.995555555555555,81.99,78.7,204.15,5.9,9.0,0.5,64.15,1018.8
2015-01-18 23:00:00,64.6,22.066666666666666,68.58,76.5,181.43,5.4,8.6,0.6,66.52,1019.0
2015-01-19 00:00:00,53.6,22.137777777777778,52.81,69.8,150.6,6.1,8.5,0.5,67.48,1018.8
2015-01-19 01:00:00,51.6,22.20888888888889,26.86,48.5,89.6,17.4,8.5,0.6,67.37,1018.5
2015-01-19 02:00:00,37.9,22.28,26.02,46.4,86.21,20.1,8.5,0.5,66.19,1018.4
2015-01-19 03:00:00,30.3,22.35111111111111,16.94,36.4,62.31,27.5,8.4,0.6,68.81,1018.1
2015-01-19 04:00:00,23.3,22.42222222222222,15.87,31.7,55.98,31.1,8.3,0.4,66.59,1017.4
2015-01-19 05:00:00,20.1,22.493333333333332,15.7,38.9,62.92,24.5,8.5,0.4,64.55,1017.1
2015-01-19 06:00:00,24.7,22.564444444444444,16.99,35.3,61.3,31.0,8.6,0.6,65.79,1017.0
2015-01-19 07:00:00,21.1,22.635555555555555,36.36,55.7,111.33,18.5,9.1,0.7,63.36,1017.2
2015-01-19 08:00:00,21.2,22.706666666666667,61.02,69.8,163.17,8.4,9.2,0.8,62.15,1016.7
2015-01-19 09:00:00,28.8,22.77777777777778,93.67,84.0,227.31,4.7,9.8,1.0,59.12,1016.7
2015-01-19 10:00:00,35.8,22.84888888888889,82.25,72.4,198.25,7.9,10.5,1.0,56.77,1016.4
2015-01-19 11:00:00,34.2,22.919999999999998,60.77,61.4,154.38,12.0,11.0,1.2,56.15,1016.0
2015-01-19 12:00:00,37.1,22.99111111111111,48.92,57.2,132.05,18.1,11.4,1.2,55.0,1015.6
2015-01-19 13:00:00,37.2,23.06222222222222,32.28,43.0,92.39,33.6,13.0,1.8,46.61,1014.9
2015-01-19 14:00:00,31.8,23.133333333333333,30.23,41.6,87.86,36.4,13.8,2.5,51.13,1014.8
2015-01-19 15:00:00,30.0,23.204444444444444,29.16,45.9,90.51,34.6,14.2,1.8,52.48,1014.7
2015-01-19 16:00:00,29.8,23.275555555555556,31.62,59.5,107.87,25.4,13.0,1.6,56.62,1014.4
2015-01-19 17:00:00,36.0,23.346666666666668,44.56,77.6,145.77,11.0,12.1,1.1,61.66,1014.2
2015-01-19 18:00:00,50.5,23.41777777777778,94.86,90.6,235.74,5.1,11.4,0.6,63.82,1014.3
2015-01-19 19:00:00,61.9,23.488888888888887,102.41,92.4,333.5,5.9,11.3,0.6,60.69,1014.0
2015-01-19 20:00:00,82.4,23.56,109.96,84.8,253.04,4.3,11.2,1.3,58.73,1014.1
2015-01-19 21:00:00,61.2,23.63111111111111,107.66,85.9,250.62,4.5,11.5,0.7,58.86,1014.2
2015-01-19 22:00:00,62.4,23.702222222222222,106.01,78.8,241.0,5.2,11.4,0.5,60.9,1014.5
2015-01-19 23:00:00,60.6,23.773333333333333,96.43,75.5,223.04,4.5,11.4,0.4,62.0,1014.6
2015-01-20 00:00:00,57.0,23.844444444444445,67.68,70.2,173.75,4.4,10.8,0.8,65.85,1014.7
2015-01-20 01:00:00,44.7,23.915555555555557,47.1,67.8,139.87,4.7,10.7,0.5,66.67,1014.2
2015-01-20 02:00:00,35.4,23.986666666666665,30.3,61.6,107.95,6.3,10.7,0.5,67.54,1014.3
2015-01-20 03:00:00,31.1,24.057777777777776,26.85,55.9,96.98,12.1,10.9,0.5,68.0,1014.5
2015-01-20 04:00:00,37.5,24.128888888888888,24.9,58.8,96.89,7.9,10.5,0.3,69.77,1014.3
2015-01-20 05:00:00,45.2,24.2,25.01,58.6,96.87,6.6,10.7,0.5,69.45,1014.3
2015-01-20 06:00:00,32.3,24.1,37.64,61.2,118.79,4.3,10.2,0.4,70.66,1014.2
2015-01-20 07:00:00,29.6,23.3,59.13,69.8,160.27,3.6,10.2,0.3,71.02,1014.2
2015-01-20 08:00:00,31.9,23.8,61.922000000000004,86.0,304.16,3.6,10.7,0.4,70.33,1014.3
2015-01-20 09:00:00,39.8,23.783333333333335,64.714,102.3,272.05,4.9,11.3,0.3,68.99,1014.9
2015-01-20 10:00:00,65.3,23.766666666666666,67.506,114.6,239.94,5.1,12.1,0.3,67.71,1014.9
2015-01-20 11:00:00,71.1,23.75,70.298,107.5,207.83,4.8,14.0,0.7,61.24,1014.5
2015-01-20 12:00:00,76.9,23.733333333333334,73.09,63.9,175.72,14.4,14.5,1.2,58.41,1014.2
2015-01-20 13:00:00,39.3,23.71666666666667,50.76,52.9,130.56,25.3,15.2,1.2,56.08,1013.4
2015-01-20 14:00:00,35.0,23.7,58.53,59.2,148.76,22.3,15.3,1.1,55.25,1013.2
2015-01-20 15:00:00,39.4,23.683333333333334,52.26,60.4,140.36,25.7,15.9,1.3,54.44,1013.2
2015-01-20 16:00:00,35.9,23.666666666666668,51.74,69.0,148.17,19.8,15.8,1.2,53.89,1012.8
2015-01-20 17:00:00,38.9,23.65,96.41,92.3,239.8,8.6,14.7,0.6,57.15,1012.8
2015-01-20 18:00:00,55.9,23.633333333333333,140.04,95.2,309.46,6.2,13.8,0.7,59.19,1013.2
2015-01-20 19:00:00,67.5,23.616666666666667,138.72823529411764,100.8,312.8325,6.6,12.6,0.4,65.03,1013.1
2015-01-20 20:00:00,68.80909090909091,23.6,137.41647058823528,124.9,316.205,6.9,12.1,0.3,67.93,1013.2
2015-01-20 21:00:00,70.11818181818182,23.583333333333332,136.10470588235293,109.9,319.5775,6.6,10.1,0.4,79.39,1013.3
2015-01-20 22:00:00,71.42727272727272,23.566666666666666,134.79294117647058,100.5,322.95,9.7,11.7,0.4,64.98,1013.2
2015-01-20 23:00:00,72.73636363636363,23.55,133.48117647058822,92.6,326.3225,7.7,10.0,0.4,77.36,1013.7
2015-01-21 00:00:00,74.04545454545455,23.53333333333333,132.16941176470587,92.0,329.695,5.3,9.1,0.4,81.76,1013.5
2015-01-21 01:00:00,75.35454545454546,23.516666666666666,130.85764705882352,91.6,333.0675,5.2,10.1,0.4,75.04,1013.5
2015-01-21 02:00:00,76.66363636363637,23.5,129.54588235294116,74.0,336.44,3.5,8.3,0.3,84.55,1013.7
2015-01-21 03:00:00,77.97272727272727,23.48333333333333,128.2341176470588,64.0,339.8125,3.2,8.3,0.3,84.47,1013.5
2015-01-21 04:00:00,79.28181818181818,23.466666666666665,126.92235294117647,62.7,343.185,2.9,8.9,0.4,82.57,1013.2
2015-01-21 05:00:00,80.5909090909091,23.45,125.61058823529412,57.3,346.5575,2.8,8.1,0.3,83.7,1013.0
2015-01-21 06:00:00,81.9,23.433333333333334,124.29882352941176,60.7,349.93,3.2,9.8,0.4,73.56,1013.0
2015-01-21 07:00:00,68.1,23.416666666666664,122.98705882352941,69.0,353.3025,3.5,7.3,0.2,88.5,1013.2
2015-01-21 08:00:00,79.8,23.4,121.67529411764706,93.4,356.675,4.9,8.0,0.3,85.24,1013.3
2015-01-21 09:00:00,76.13333333333333,23.38,120.3635294117647,108.8,360.0475,5.7,11.2,0.4,65.22,1014.1
2015-01-21 10:00:00,72.46666666666667,23.36,119.05176470588235,74.8,363.42,3.6,12.4,1.0,58.33,1014.2
2015-01-21 11:00:00,68.8,23.34,117.74,59.7,239.84,6.7,13.1,1.0,55.17,1013.9
2015-01-21 12:00:00,45.5,23.32,107.19,58.3,222.3,10.0,14.0,1.1,55.26,1013.6
