generation,Individual,chromosome_ID,genes,fitness,test_EXP_VAR_SCORE,test_MAE,test_MAPE,test_MAX_ERROR,test_MSE,test_R2,test_RMSE,train_EXP_VAR_SCORE,train_MAE,train_MAPE,train_MAX_ERROR,train_MSE,train_R2,train_RMSE
1,4,2_7,"[0.071177, 0.286, 1, 32, 'softplus', 'mae', ['GRU'], 'RMSprop']",72.71245047472193,0.7846368065580898,5.7296922004049815,0.2127394204919486,56.1567601776123,72.71245047472193,0.6639066453807081,8.527159578354444,0.8144057045654315,6.527061966768004,0.2366651154381457,69.95791048049927,91.57412250079284,0.710203720792197,9.56943689570044
1,5,2_8,"[0.017318, 0.349, 1, 8, 'relu', 'mape', ['LSTM'], 'Ftrl']",73.04608082319699,0.7176049782334801,5.44057841097698,0.2210108625331384,53.43466659545898,73.04608082319699,0.6623645306219603,8.546699996091883,0.7415794966096838,6.581714751679124,0.2597282580870304,66.41240352630615,103.45966490285252,0.6725906280273315,10.17151241963812
1,6,1_6,"[0.089102, 0.266, 2, 32, 'sigmoid', 'mae', [['LSTM', 'GRU']], 'Ftrl']",73.9293205050251,0.6769460405034156,5.712981210513058,0.2618511895025981,52.109418334960935,73.9293205050251,0.6582819974978472,8.598216123419155,0.6244078500469329,7.51004294821871,0.3574478853068579,63.48226112365722,121.7989192133502,0.6145540613915784,11.036254763883903
1,7,1_7,"[0.039848, 0.464, 2, 8, 'sigmoid', 'mse', [['GRU', 'GRU']], 'Nadam']",87.27885691376052,0.6044103989841139,6.518236897145898,0.3524119786105295,53.97921844482421,87.27885691376052,0.5965774277174074,9.342315393614182,0.6270017133648396,7.754617413600093,0.4032489046845509,59.346322479248045,130.87124566268483,0.5858436967495044,11.43989710017904
1,8,1_8,"[0.076634, 0.358, 1, 32, 'relu', 'mae', ['GRU'], 'Nadam']",284.8828522290008,2.220446049250313e-16,10.730384998544125,0.4051168834815442,71.6253935623169,284.8828522290008,-0.3167928305819214,16.8784730419846,0.0,14.28690623878868,0.5077957987829872,71.63539356231689,469.4179639680014,-0.4855242467657996,21.66605557013093
1,9,1_9,"[0.023294, 0.295, 2, 8, 'elu', 'mape', [['GRU', 'LSTM']], 'RMSprop']",285.4836007132293,0.0937901154299956,10.817060739786838,0.3823367083025463,72.28800865173339,285.4836007132293,-0.3195696256428582,16.89625996228838,0.0661822012506364,14.4254330763594,0.4771012258864181,564.9339111328125,471.2115246657026,-0.4912001648366788,21.70740713824897
2,0,4_2,"[0.076634, 0.358, 1, 32, 'tanh', 'mape', ['GRU'], 'Ftrl']",23.988230841197616,0.9026659345034608,3.1432203589288443,0.1362023627517917,47.76123527526856,23.988230841197616,0.8891209837907625,4.897778153530192,0.9056338131097594,3.78902924542104,0.1538118257708019,70.88091510772705,33.802252975132056,0.8930290908225809,5.813970500022515
2,1,3_2,"[0.017318, 0.349, 1, 16, 'softsign', 'mape', ['LSTM'], 'SGD']",26.56555093346062,0.8945730992939939,3.3135522241616053,0.1414288267432938,47.71785064697265,26.56555093346062,0.8772080287179926,5.154178007545007,0.8947994376756538,4.085278776946056,0.1649611882033928,70.30108446121216,38.98198803929861,0.8766372553576584,6.243555720845182
2,2,3_2,"[0.017318, 0.349, 1, 16, 'softsign', 'mape', ['LSTM'], 'SGD']",26.56555093346062,0.8945730992939939,3.3135522241616053,0.1414288267432938,47.71785064697265,26.56555093346062,0.8772080287179926,5.154178007545007,0.8947994376756538,4.085278776946056,0.1649611882033928,70.30108446121216,38.98198803929861,0.8766372553576584,6.243555720845182
2,3,7_5,"[0.045603, 0.399, 2, 32, 'sigmoid', 'mae', [['GRU', 'SimpleRNN']], 'RMSprop']",27.375943637189128,0.8778898186655076,3.615359652544712,0.2001569959329127,47.49254516601562,27.375943637189128,0.873462210765539,5.23220256079494,0.894278753263839,4.028585028715974,0.2514125704949054,63.11456436157226,34.08945786295738,0.8921201996905763,5.838617804151714
2,4,2_4,"[0.003746, 0.319, 1, 16, 'relu', 'mae', ['LSTM'], 'Nadam']",29.588260140134636,0.8772100240536039,3.494926981122436,0.1519825815791415,50.7638101196289,29.588260140134636,0.8632363846504768,5.439509181914728,0.8881246585538968,4.193622177757854,0.173245874858293,68.59885972976684,40.79760368002475,0.870891542018725,6.387300187091942
2,5,2_5,"[0.079775, 0.368, 1, 16, 'tanh', 'mape', ['LSTM'], 'Adamax']",32.34720209415605,0.8774463022650106,3.6079387408157313,0.1458766603134371,50.37402435302734,32.34720209415605,0.8504839323472867,5.687460074071383,0.8771453540554381,4.49211960577488,0.1574828297898911,72.06750148773193,48.86809059624545,0.8453516076371996,6.990571550041202
2,6,3_6,"[0.0425, 0.143, 1, 16, 'softmax', 'mape', ['LSTM'], 'Nadam']",48.439402868070346,0.8358331926118975,4.400658009474694,0.1666650855876542,50.35226150512695,48.439402868070346,0.7761021489525399,6.959842158272725,0.8317181101645235,5.701388289885034,0.1869656759916416,72.99896759033203,77.02230552362806,0.7562545296946659,8.776235270526199
2,7,2_7,"[0.071177, 0.286, 1, 32, 'softplus', 'mae', ['GRU'], 'RMSprop']",72.71245047472193,0.7846368065580898,5.7296922004049815,0.2127394204919486,56.1567601776123,72.71245047472193,0.6639066453807081,8.527159578354444,0.8144057045654315,6.527061966768004,0.2366651154381457,69.95791048049927,91.57412250079284,0.710203720792197,9.56943689570044
2,8,2_8,"[0.017318, 0.349, 1, 8, 'relu', 'mape', ['LSTM'], 'Ftrl']",73.04608082319699,0.7176049782334801,5.44057841097698,0.2210108625331384,53.43466659545898,73.04608082319699,0.6623645306219603,8.546699996091883,0.7415794966096838,6.581714751679124,0.2597282580870304,66.41240352630615,103.45966490285252,0.6725906280273315,10.17151241963812
2,9,2_9,"[0.048273, 0.102, 2, 16, 'softplus', 'mae', [['GRU', 'GRU']], 'Adadelta']",89.42634482774896,0.612736821650314,6.444638715316978,0.3134556128525815,53.87147087097168,89.42634482774896,0.5866512539699323,9.456550366161489,0.6312474815772828,7.622912588421166,0.4025342009537762,64.51255996704101,121.11204281769707,0.61672775651745,11.005091676932867
3,0,4_2,"[0.076634, 0.358, 1, 32, 'tanh', 'mape', ['GRU'], 'Ftrl']",23.988230841197616,0.9026659345034608,3.1432203589288443,0.1362023627517917,47.76123527526856,23.988230841197616,0.8891209837907625,4.897778153530192,0.9056338131097594,3.78902924542104,0.1538118257708019,70.88091510772705,33.802252975132056,0.8930290908225809,5.813970500022515
3,1,3_1,"[0.003746, 0.319, 1, 16, 'softsign', 'mape', ['LSTM'], 'SGD']",26.039012673986743,0.888376899215719,3.207408807386284,0.1393204469134581,47.93605514526367,26.039012673986743,0.8796418073735958,5.102843587058763,0.8873487288011063,4.057965431214134,0.1624138144599451,69.94513362884521,39.58774239213322,0.87472027976705,6.2918790827648
3,2,3_2,"[0.017318, 0.349, 1, 16, 'softsign', 'mape', ['LSTM'], 'SGD']",26.56555093346062,0.8945730992939939,3.3135522241616053,0.1414288267432938,47.71785064697265,26.56555093346062,0.8772080287179926,5.154178007545007,0.8947994376756538,4.085278776946056,0.1649611882033928,70.30108446121216,38.98198803929861,0.8766372553576584,6.243555720845182
3,3,7_5,"[0.045603, 0.399, 2, 32, 'sigmoid', 'mae', [['GRU', 'SimpleRNN']], 'RMSprop']",27.375943637189128,0.8778898186655076,3.615359652544712,0.2001569959329127,47.49254516601562,27.375943637189128,0.873462210765539,5.23220256079494,0.894278753263839,4.028585028715974,0.2514125704949054,63.11456436157226,34.08945786295738,0.8921201996905763,5.838617804151714
3,4,3_4,"[0.003746, 0.319, 1, 16, 'relu', 'mape', ['SimpleRNN'], 'Nadam']",34.04284042149225,0.8809238569225186,3.9936838432184376,0.1720004216329662,48.62562088012695,34.04284042149225,0.8426463093551474,5.834624274234995,0.8880058851082359,4.594608749090788,0.1972973624258128,68.55949348449707,44.9263573401423,0.8578256516143992,6.702712685185178
3,5,3_5,"[0.017318, 0.349, 1, 16, 'relu', 'mae', ['LSTM'], 'Nadam']",41.21668777442552,0.8351560266706977,4.299376907517706,0.1899152430842779,54.02260681152343,41.21668777442552,0.8094871680164537,6.420022412299315,0.8603604146692838,5.041712178593391,0.2147380227018897,67.17121166229248,55.943266286188816,0.8229614439785815,7.47952313227179
3,6,3_6,"[0.0425, 0.143, 1, 16, 'softmax', 'mape', ['LSTM'], 'Nadam']",48.439402868070346,0.8358331926118975,4.400658009474694,0.1666650855876542,50.35226150512695,48.439402868070346,0.7761021489525399,6.959842158272725,0.8317181101645235,5.701388289885034,0.1869656759916416,72.99896759033203,77.02230552362806,0.7562545296946659,8.776235270526199
3,7,3_7,"[0.017318, 0.349, 2, 16, 'softsign', 'mae', [['LSTM', 'GRU']], 'SGD']",58.24455030614128,0.8772474075669736,6.1063956404661175,0.2918504379831043,51.63131526947021,58.24455030614128,0.7307805448327109,7.631811731570773,0.8710252352473195,6.880644245384979,0.2876419867781324,75.92578536510467,77.52945870927095,0.7546495882311381,8.805081414119403
3,8,3_8,"[0.01371, 0.234, 2, 8, 'elu', 'mape', [['SimpleRNN', 'LSTM']], 'Adam']",75.8878736461271,0.7897463063598167,5.805402701312484,0.2142617803879969,56.04349227905273,75.8878736461271,0.649229122906281,8.711364625942775,0.7814484957314946,7.249817339303405,0.2343565461417435,71.40333503723144,116.40525903487546,0.6316228861681383,10.789126889367624
3,9,3_9,"[0.063617, 0.391, 1, 8, 'relu', 'mse', ['LSTM'], 'Adamax']",114.13997476275264,0.4861394526009194,7.663705310163703,0.4102356678947327,59.90455909729003,114.13997476275264,0.4724192794532338,10.68363115999203,0.5321611902314745,9.1456038458089,0.4699715420237271,61.15633659362793,167.98896475900594,0.4683806341173602,12.961055696161711
